name,url,ingredients
Part-time Lover,https://www.diffordsguide.com/cocktails/recipe/10381/part-time-lover,"['Reposado tequila', 'Orange-red aperitivo', 'Elderflower liqueur', 'Lemon juice', 'Aromatic bitters']"
Pot of Gold,https://www.diffordsguide.com/cocktails/recipe/10382/pot-of-gold,"['Irish whiskey', 'Ginger liqueur', 'Peated whisk(e)y', 'Lemon juice', 'Honey syrup (3:1)', 'Egg white (pasteurised)']"
Vodka & Tonic (VAT),https://www.diffordsguide.com/cocktails/recipe/10383/vodka-and-tonic-vat,"['Vodka', 'Tonic water']"
Vodka Sonic Highball,https://www.diffordsguide.com/cocktails/recipe/10384/vodka-sonic-highball,"['Vodka', 'Soda (club soda) water', 'Tonic water']"
Sonic Surfer,https://www.diffordsguide.com/cocktails/recipe/10385/sonic-surfer,"['Soda (club soda) water', 'Tonic water', 'Cognac (brandy)']"
Bertram's Cap,https://www.diffordsguide.com/cocktails/recipe/10387/bertrams-cap,"['Calvados apple brandy', 'Pink grapefruit juice', 'Honey syrup (3:1)', 'Grapefruit bitters', 'Saline solution 4:1']"
Walter Mondale,https://www.diffordsguide.com/cocktails/recipe/10388/walter-mondale,"['Calvados apple brandy', 'Amontillado sherry', 'Orange Curaçao', 'Pear liqueur', 'Brown sugar syrup']"
Nassau Street,https://www.diffordsguide.com/cocktails/recipe/10391/nassau-street,"['Calvados apple brandy', 'Vermouth amaro', 'Cynar/carciofo amaro', 'Creole bitters']"
Toasted Ginger Godfather,https://www.diffordsguide.com/cocktails/recipe/10469/toasted-ginger-godfather,"['Rye whiskey 50% abv', 'Bourbon whiskey', 'Ginger liqueur', 'Amaretto liqueur', 'Aromatic bitters']"
Sharon,https://www.diffordsguide.com/cocktails/recipe/10505/sharon,"['Manzanilla sherry', 'Vermouth alla vaniglia', 'Red bitter liqueur']"
Belafonte,https://www.diffordsguide.com/cocktails/recipe/10508/belafonte,"['Red bitter liqueur', 'Dry white port', 'Tonic water']"
Porto Tonico (White Port & Tonic),https://www.diffordsguide.com/cocktails/recipe/10509/porto-tonico-white-port-and-tonic,"['Dry white port', 'Tonic water']"
Vitamin C Cobbler,https://www.diffordsguide.com/cocktails/recipe/10510/vitamin-c-cobbler,"['Manzanilla sherry', 'Applejack brandy', 'Orange juice', 'Orgeat syrup', 'Orange bitters']"
Yule Luv It,https://www.diffordsguide.com/cocktails/recipe/10622/yule-luv-it,"['Grand Marnier', 'Ginger liqueur', 'Rosso/sweet vermouth', 'Cranberry juice', 'Lime juice', 'Ginger bitters']"
D&B Shakerato,https://www.diffordsguide.com/cocktails/recipe/10623/dandb-shakerato,"['Americano rosso', 'Pink grapefruit juice', 'Honey syrup (3:1)', 'Saline solution 4:1']"
Savoia Plane,https://www.diffordsguide.com/cocktails/recipe/10625/savoia-plane,"['Mezcal', 'Americano rosso', 'Chartreuse Yellow', 'Lemon juice', 'Honey syrup (3:1)', 'Creole bitters', 'Saline solution 4:1']"
Pinky Negroni,https://www.diffordsguide.com/cocktails/recipe/10626/pinky-negroni,"['Gin', 'Americano rosso', 'Ambrato vermouth', 'Rose petal liqueur', 'Fino sherry']"
Mulled Negroni,https://www.diffordsguide.com/cocktails/recipe/10627/mulled-negroni,"['Gin', 'Red bitter liqueur', 'Rosso/sweet vermouth', 'Claret wine', 'Falernum liqueur', 'Sloe gin liqueur']"
Gingerbread Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/10628/gingerbread-old-fashioned,"['Bourbon whiskey', 'Caramel liqueur', 'Ginger liqueur', 'Vanilla bitters', 'Ginger bitters']"
Vivi,https://www.diffordsguide.com/cocktails/recipe/10629/vivi,"['Americano rosso', 'Rosolio Bergamotto', 'Olive lemonade', 'Olive bitters', 'Olive lemonade']"
Murano Negroni,https://www.diffordsguide.com/cocktails/recipe/10632/murano-negroni,"['Americano rosso', 'Gin', 'Hazelnut liqueur', 'Saline solution 4:1']"
Queen's Knees,https://www.diffordsguide.com/cocktails/recipe/10635/queens-knees,"['Calvados apple brandy', 'Honey syrup (3:1)', 'Orange bitters', 'Brut sparkling wine']"
Lawrence,https://www.diffordsguide.com/cocktails/recipe/10645/lawrence,"['Gin', 'Sloe gin liqueur', 'Rosso/sweet vermouth', 'Dry vermouth', 'Creole bitters']"
Burnt Martini,https://www.diffordsguide.com/cocktails/recipe/10716/burnt-martini,"['Gin', 'Peated whisk(e)y', 'Dry vermouth', 'Orange bitters']"
Baltimore Bang,https://www.diffordsguide.com/cocktails/recipe/10717/baltimore-bang,"['Bourbon whiskey', 'Apricot liqueur', 'Lemon juice', 'Sugar syrup (2:1)']"
Vodka Stinger,https://www.diffordsguide.com/cocktails/recipe/10718/vodka-stinger,"['Vodka', 'White crème de menthe']"
Midnight Stroll,https://www.diffordsguide.com/cocktails/recipe/10892/midnight-stroll,"['Rye whiskey 50% abv', 'Red bitter liqueur', 'Ramazzotti amaro', 'Orange Curaçao', 'Creole bitters']"
Day Bell,https://www.diffordsguide.com/cocktails/recipe/10893/day-bell,"['Bourbon whiskey', 'Red bitter liqueur', 'Ramazzotti amaro', 'Grand Marnier', 'Saline solution 4:1', 'Brut sparkling wine']"
Tirreno,https://www.diffordsguide.com/cocktails/recipe/11080/tirreno,"['Gin', 'Americano rosso', 'Fino sherry', 'Ginger syrup', 'Hot filter coffee']"
Sips Sgroppino,https://www.diffordsguide.com/cocktails/recipe/11081/sips-sgroppino,"['Americano rosso', 'Rosolio Bergamotto', 'Raspberry sorbet', 'Prosecco']"
Less is More Negroni,https://www.diffordsguide.com/cocktails/recipe/11084/less-is-more-negroni,"['Americano rosso', 'Gin']"
Faithfulness,https://www.diffordsguide.com/cocktails/recipe/11085/faithfulness,"['Gin', 'Americano rosso', 'Agave syrup', ""Moscato d'Asti wine""]"
Casa Savoia Garibaldi,https://www.diffordsguide.com/cocktails/recipe/11086/casa-savoia-garibaldi,"['Americano rosso', 'Orange juice']"
Casa Savoia Spritz,https://www.diffordsguide.com/cocktails/recipe/11087/casa-savoia-spritz,"['Americano rosso', 'Prosecco']"
Garibaldino,https://www.diffordsguide.com/cocktails/recipe/11088/garibaldino,"['Americano rosso', 'Rosolio Bergamotto', 'Mandarin juice', 'Tonka bitters', 'Grape & apricot soda']"
Casa Savoia Boulevardier,https://www.diffordsguide.com/cocktails/recipe/11090/casa-savoia-boulevardier,"['Americano rosso', 'Bourbon whiskey']"
Death & Taxes,https://www.diffordsguide.com/cocktails/recipe/11108/death-and-taxes,"['Scotch whisky', 'Gin', 'Vermouth amaro', 'Bénédictine D.O.M.', 'Orange bitters']"
Cold Brew Negroni,https://www.diffordsguide.com/cocktails/recipe/11109/cold-brew-negroni,"['Gin', 'Rosso/sweet vermouth', 'Red bitter liqueur', 'Cold brew coffee']"
Cherry Manhattan,https://www.diffordsguide.com/cocktails/recipe/11110/cherry-manhattan,"['Bourbon whiskey', 'Rosso/sweet vermouth', 'Rye whiskey 50% abv', 'Maraschino liqueur', 'Cherry brandy', 'Vanilla bitters']"
Vetiver,https://www.diffordsguide.com/cocktails/recipe/11179/vetiver,"['Blanco tequila', 'Dry vermouth', 'Vetiver Gris liqueur', 'Mezcal', 'Red bitter liqueur']"
Bergamot Martini,https://www.diffordsguide.com/cocktails/recipe/11180/bergamot-martini,"['Vodka', 'Gin', 'Rosolio Bergamotto']"
Gin Mezcal Sour,https://www.diffordsguide.com/cocktails/recipe/11194/gin-mezcal-sour,"['Gin', 'Pineapple juice', 'Cointreau/Triple sec', 'Mezcal', 'Lime juice']"
The Astor,https://www.diffordsguide.com/cocktails/recipe/11195/the-astor,"['Gin', 'Sloe gin liqueur', 'White crème de menthe', 'Lime juice']"
Peligroso,https://www.diffordsguide.com/cocktails/recipe/11198/peligroso,"['Light white rum', 'Red bitter liqueur', 'Averna Amaro', 'Sugar syrup (2:1)', 'Pimento dram', 'Lime juice', 'Aromatic bitters', 'Egg white (pasteurised)', 'Saline solution 4:1']"
Quill Riff,https://www.diffordsguide.com/cocktails/recipe/11199/quill-riff,"['Gin', 'Bianco/blanc/blanco vermouth', 'Bitter bianco liqueur']"
Fourth Regiment,https://www.diffordsguide.com/cocktails/recipe/11200/fourth-regiment,"['Bourbon whiskey', 'Rye whiskey 50% abv', 'Rosso/sweet vermouth', 'Creole bitters', 'Aromatic bitters', 'Celery bitters']"
Habsburg Margarita,https://www.diffordsguide.com/cocktails/recipe/11202/habsburg-margarita,"['Reposado tequila', 'Lime juice', 'Agave syrup', 'Cranberry liqueur', 'Cranberry juice']"
Prince Henry,https://www.diffordsguide.com/cocktails/recipe/11230/prince-henry,"['Gin', 'Rosso/sweet vermouth', 'White crème de menthe', 'Orange bitters']"
Artillery,https://www.diffordsguide.com/cocktails/recipe/11248/artillery,"['Gin', 'Rosso/sweet vermouth', 'Aromatic bitters']"
Pomme,https://www.diffordsguide.com/cocktails/recipe/11249/pomme,"['Calvados apple brandy', 'Apple juice', 'Vanilla sugar syrup', 'Lemon juice']"
Randy's Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/11279/randys-old-fashioned,"['Canadian whisky', 'Pink grapefruit juice', 'Maple syrup', 'Aromatic bitters']"
Banana Boulevardier,https://www.diffordsguide.com/cocktails/recipe/11280/banana-boulevardier,"['Bourbon whiskey', 'Rosso/sweet vermouth', 'Red bitter liqueur', 'Banana liqueur']"
Funky Banana,https://www.diffordsguide.com/cocktails/recipe/11283/funky-banana,"['Cachaça', 'Banana liqueur', 'Sauvignon blanc wine', 'White overproof rum']"
High Noon (Mezcal-based),https://www.diffordsguide.com/cocktails/recipe/11286/high-noon-mezcal-based,"['Mezcal', 'Red bitter liqueur', 'Cointreau/Triple sec', 'Pink grapefruit juice', 'Saline solution 4:1']"
Shifting Sands,https://www.diffordsguide.com/cocktails/recipe/11287/shifting-sands,"['Gin', 'Pink grapefruit juice', 'Maraschino liqueur', 'Lemon juice', 'Pink grapefruit soda']"
Grapefruit Whisky Fizz,https://www.diffordsguide.com/cocktails/recipe/11288/grapefruit-whisky-fizz,"['Scotch whisky', 'Pink grapefruit juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white', 'Creole bitters', 'Pink grapefruit soda']"
La Viña,https://www.diffordsguide.com/cocktails/recipe/11290/la-vina,"['Rye whiskey 50% abv', 'Amaro Nonino Quintessentia', 'Cream sherry', 'Orange bitters']"
Colonial Ties,https://www.diffordsguide.com/cocktails/recipe/11292/colonial-ties,"['Absinthe', 'Brown sugar syrup', 'Orange bitters', 'Rye whiskey 50% abv', 'Aged Jamaican rum', 'Chilled water']"
Quintessential Royal,https://www.diffordsguide.com/cocktails/recipe/11350/quintessential-royal,"['Americano rosso', 'Scotch whisky', 'Cynar/carciofo amaro', 'Chocolate bitters']"
Rusty Sour,https://www.diffordsguide.com/cocktails/recipe/11385/rusty-sour,"['Speyside single malt', 'Honey herbal liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Quotidien,https://www.diffordsguide.com/cocktails/recipe/11386/quotidien,"['Fino sherry', 'Amontillado sherry', 'Agricole rhum', 'Peach liqueur', 'Peach bitters']"
Four Flush(er),https://www.diffordsguide.com/cocktails/recipe/11459/four-flusher,"['Light white rum', 'Swedish Punsch', 'Dry vermouth', 'Grenadine syrup', 'Sugar syrup (2:1)']"
Eeyore's Requiem,https://www.diffordsguide.com/cocktails/recipe/11460/eeyores-requiem,"['Red bitter liqueur', 'Bianco/blanc/blanco vermouth', 'Gin', 'Cynar/carciofo amaro', 'Fernet liqueur', 'Orange bitters']"
Cyrano,https://www.diffordsguide.com/cocktails/recipe/11461/cyrano,"['Aged agricole rhum', 'Cynar/carciofo amaro', 'Pineapple rum', 'Pineapple syrup', 'Aromatic bitters']"
Spiced Mexican Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/23535/spiced-mexican-old-fashioned,"['Añejo tequila', 'Chili liqueur', 'Agave syrup', 'Aromatic bitters']"
Islay Daiquiri,https://www.diffordsguide.com/cocktails/recipe/11507/islay-daiquiri,"['Aged rum (6-10yr)', 'Peated whisk(e)y', 'Lime juice', 'Honey syrup (3:1)', 'Daiquiri bitters']"
Benny Blanco,https://www.diffordsguide.com/cocktails/recipe/11508/benny-blanco,"['Blanco tequila', 'Red bitter liqueur', 'Orange-red aperitivo', 'Bianco/blanc/blanco vermouth', 'Chili liqueur']"
Steel Drum,https://www.diffordsguide.com/cocktails/recipe/11509/steel-drum,"['Light white rum', 'White overproof rum', 'Maraschino liqueur', 'Lime juice', 'Absinthe', 'Orange bitters']"
Matejcek 3-2-1 Manhattan,https://www.diffordsguide.com/cocktails/recipe/11511/matejcek-3-2-1-manhattan,"['Rye whiskey 50% abv', 'Rosso/sweet vermouth', 'Dry vermouth', 'Maraschino syrup', 'Orange bitters', 'Creole bitters', 'Aromatic bitters']"
Minnie the Moocher,https://www.diffordsguide.com/cocktails/recipe/11543/minnie-the-moocher,"['Gin', 'Dry vermouth', 'Bénédictine D.O.M.', 'Absinthe', 'Aromatic bitters']"
Roxanne,https://www.diffordsguide.com/cocktails/recipe/11554/roxanne,"['Blanco tequila', 'Amaro Santoni', 'Lime juice', 'Strawberry sugar syrup', 'Margarita Bitters']"
September Morn,https://www.diffordsguide.com/cocktails/recipe/11555/september-morn,"['Light gold rum 1-3yo', 'Lime juice', 'Grenadine syrup', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Quebec City (a brandy-based Toronto),https://www.diffordsguide.com/cocktails/recipe/11556/quebec-city-a-brandy-based-toronto,"['Cognac (brandy)', 'Fernet liqueur', 'Maple syrup', 'Aromatic bitters', 'Chilled water']"
Old Italian Friend,https://www.diffordsguide.com/cocktails/recipe/11557/old-italian-friend,"['Grappa', 'Pink grapefruit juice', 'Amaro Santoni', 'Camomile liqueur']"
Santana,https://www.diffordsguide.com/cocktails/recipe/11558/santana,"['Blanco tequila', 'Amaro Santoni', 'Bianco/blanc/blanco vermouth']"
Halekulani,https://www.diffordsguide.com/cocktails/recipe/11559/halekulani,"['Rye whiskey 50% abv', 'Brown sugar syrup', 'Lemon juice', 'Orange juice', 'Pineapple juice', 'Grenadine syrup', 'Aromatic bitters']"
Tuscan Negroni,https://www.diffordsguide.com/cocktails/recipe/11562/tuscan-negroni,"['Gin', 'Amaro Santoni', 'Rosso/sweet vermouth']"
Señor Santoni,https://www.diffordsguide.com/cocktails/recipe/11563/senor-santoni,"['Cachaça', 'Amaro Santoni', 'Amontillado sherry']"
Hoskins Cocktail,https://www.diffordsguide.com/cocktails/recipe/11726/hoskins-cocktail,"['Gin', 'Amer Picon', 'Maraschino liqueur', 'Cointreau/Triple sec', 'Orange bitters']"
Banana Rumhattan,https://www.diffordsguide.com/cocktails/recipe/11731/banana-rumhattan,"['Banana rum', 'Aged rum (6-10yr)', 'Vermouth alla vaniglia', 'Aromatic bitters', ""Abbott's bitters""]"
Bridal,https://www.diffordsguide.com/cocktails/recipe/11887/bridal,"['Gin', 'Rosso/sweet vermouth', 'Maraschino liqueur', 'Orange bitters']"
Bridal Suite,https://www.diffordsguide.com/cocktails/recipe/11888/bridal-suite,"['Oude genever', 'Rosso/sweet vermouth', 'Maraschino liqueur', 'Orange bitters']"
The Edge,https://www.diffordsguide.com/cocktails/recipe/11892/the-edge,"['Bourbon whiskey', 'Rye whiskey 50% abv', 'Licor 43', 'Orgeat syrup', 'Amaretto liqueur', 'Cream', 'Xocolatl mole bitters']"
Rose (French style) No. 2,https://www.diffordsguide.com/cocktails/recipe/11893/rose-french-style-no-2,"['Gin', 'Kirschwasser', 'Cherry brandy']"
Pomegranate Negroni,https://www.diffordsguide.com/cocktails/recipe/11894/pomegranate-negroni,"['Gin', 'Red bitter liqueur', 'Aromatized wine', 'Pomegranate juice', 'Orange bitters']"
Banoffee Espresso Martini,https://www.diffordsguide.com/cocktails/recipe/11895/banoffee-espresso-martini,"['Vodka', 'Espresso coffee (hot)', 'Banana liqueur', 'Toffee liqueur', 'Saline solution 4:1']"
Zegroni,https://www.diffordsguide.com/cocktails/recipe/11942/zegroni,"['Rum 10+ year old ', 'Rouge aromatised wine', 'Red bitter liqueur']"
Pamplemousse Margarita,https://www.diffordsguide.com/cocktails/recipe/11944/pamplemousse-margarita,"['Reposado tequila', 'Pink grapefruit juice', 'Pamplemousse liqueur', 'Lime juice']"
Mellow Yellow,https://www.diffordsguide.com/cocktails/recipe/11946/mellow-yellow,"['Bourbon whiskey', 'Becherovka liqueur', 'Chartreuse Yellow', 'Apricot liqueur', 'Orange bitters', 'Chilled water']"
French 1605,https://www.diffordsguide.com/cocktails/recipe/12028/french-1605,"['Chartreuse Green', 'Chartreuse Yellow', 'Lemon juice', 'Sugar syrup (2:1)', 'Élixir Végétal', 'Brut sparkling wine']"
Red Thorn,https://www.diffordsguide.com/cocktails/recipe/12055/red-thorn,"['Raspberries', 'Irish whiskey', 'Dry vermouth', 'Raspberry syrup', 'Lemon juice', 'Chartreuse Green', 'Absinthe']"
Beat Dis,https://www.diffordsguide.com/cocktails/recipe/12057/beat-dis,"['Light gold rum 1-3yo', 'Vanilla liqueur', 'Falernum liqueur', 'Chili liqueur', 'Lime (fresh)', 'Beetroot juice', 'Vanilla bitters']"
Gingerbread Tequila Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/12060/gingerbread-tequila-old-fashioned,"['Añejo tequila', 'Caramel liqueur', 'Ginger liqueur', 'Vanilla bitters', 'Ginger bitters']"
Mad Monk Monkey,https://www.diffordsguide.com/cocktails/recipe/12198/mad-monk-monkey,"['Gin', 'Chartreuse Green', 'Banana liqueur', 'Maraschino liqueur', 'Lime juice', 'Amaro', 'Lemon juice', 'Chilled water']"
Monkey Business,https://www.diffordsguide.com/cocktails/recipe/12199/monkey-business,"['Gin', 'Banana liqueur', 'Honey syrup (3:1)', 'Lemon juice', 'Lime juice']"
The Vervet,https://www.diffordsguide.com/cocktails/recipe/12227/the-vervet,"['Gin', 'White crème de cacao', 'Aromatized wine', 'Banana liqueur', 'Lemon juice', 'Coffee liqueur']"
Witch & Broomstick,https://www.diffordsguide.com/cocktails/recipe/12228/witch-and-broomstick,"['Honey & mint gin', 'Lemon juice', 'Honey syrup (3:1)', 'Strega liqueur', 'Egg white (pasteurised)']"
Honeymentum,https://www.diffordsguide.com/cocktails/recipe/12229/honeymentum,"['Mint leaves', 'Honey & mint gin', 'Amontillado sherry', 'Honey syrup (3:1)', 'Apple juice']"
Minty Mellow Yellow,https://www.diffordsguide.com/cocktails/recipe/12230/minty-mellow-yellow,"['Mint leaves', 'Honey & mint gin', 'Chartreuse Yellow', 'Lemon juice', 'Honey syrup (3:1)']"
Fleur de Paradis,https://www.diffordsguide.com/cocktails/recipe/12704/fleur-de-paradis,"['Gin', 'Elderflower liqueur', 'Pink grapefruit juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Orange bitters', 'Brut sparkling wine']"
Red Apple Manhattan,https://www.diffordsguide.com/cocktails/recipe/12705/red-apple-manhattan,"['Calvados apple brandy', 'Vermouth amaro', 'Maraschino liqueur']"
Redcoat,https://www.diffordsguide.com/cocktails/recipe/12824/redcoat,"['Cognac (brandy)', 'Rouge aromatised wine', 'Cherry brandy', 'Manzanilla sherry']"
Rum Daisy,https://www.diffordsguide.com/cocktails/recipe/12827/rum-daisy,"['Light white rum', 'Chartreuse Yellow', 'Lemon juice', 'Sugar syrup (2:1)', 'Aromatic bitters']"
West 75th,https://www.diffordsguide.com/cocktails/recipe/12877/west-75th,"['Calvados apple brandy', 'Lemon juice', 'Raspberry syrup', 'Orange bitters', 'Prosecco']"
Clergyman's Lapse,https://www.diffordsguide.com/cocktails/recipe/12881/clergymans-lapse,"['Gin', 'Mezcal', 'Chartreuse Yellow', 'Peach liqueur', 'Lime juice', 'Chilled water']"
Añejo Almond Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/12883/anejo-almond-old-fashioned,"['Añejo tequila', 'Amaretto liqueur', 'Agave syrup', 'Orange bitters']"
Negroni Amaro Sour,https://www.diffordsguide.com/cocktails/recipe/12891/negroni-amaro-sour,"['Gin', 'Red bitter liqueur', 'Amaro', 'Lemon juice', 'Orange juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Grasshopper No. 2,https://www.diffordsguide.com/cocktails/recipe/12892/grasshopper-no-2,"['White crème de menthe', 'White crème de cacao', 'Mezcal', 'Mint fernet amaro', 'Absinthe', 'Heavy/double cream', 'Green food colour gel']"
Maria Margarita,https://www.diffordsguide.com/cocktails/recipe/12901/maria-margarita,"['Blanco tequila', 'Pomegranate juice', 'Lime juice', 'Agave syrup', 'Margarita Bitters']"
Rye's Up,https://www.diffordsguide.com/cocktails/recipe/13065/ryes-up,"['Rye whiskey 50% abv', 'Cognac (brandy)', 'Rosso/sweet vermouth', 'Elderflower liqueur', 'Aromatic bitters', 'Liquorice bitters']"
Bay Ridge,https://www.diffordsguide.com/cocktails/recipe/13218/bay-ridge,"['Rye whiskey 50% abv', 'Dry vermouth', 'Bénédictine D.O.M.', 'Plum brandy', 'Aromatic bitters', 'Orange bitters']"
Evening Sun,https://www.diffordsguide.com/cocktails/recipe/13229/evening-sun,"['Cognac (brandy)', 'Chartreuse Green', 'Rose petal liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)', 'Brut sparkling wine']"
